Unnamed: 0,city,class,mfcc,chroma
333,terrorist 2,positive,"[-1.47309559e+02  1.24529800e+02 -6.59940328e+01  5.23923903e+00
 -5.49475784e+00 -1.05005916e+01  3.60128658e-01 -5.71712566e+00
 -5.08774775e+00  7.35134138e+00  1.30472425e+00  6.35938806e+00
  2.13948500e+00  5.87716870e+00  5.23920024e+00  3.70815756e+00
  1.28100469e+00  6.20452958e+00  1.61589258e+00  2.33610910e+00
  2.63552883e+00  4.26772232e+00  2.55076166e-01  2.96377460e+00
  3.33255388e-02  2.91228888e+00  3.02590495e-01  9.19791705e-01
  2.36862845e-01  1.57668202e+00 -3.38972788e-01  1.17682580e+00
 -8.09302078e-01  2.20378716e+00 -3.58016400e-01  1.52765990e+00
  6.25865512e-01  1.49423607e+00  3.41070285e-01  2.40086405e+00]","[0.69937855 0.6993363  0.72479828 0.7528599  0.75979172 0.74220938
 0.72877918 0.72582525 0.72156741 0.72989114 0.7151888  0.70532912]"
334,terrorist 2,positive,"[-1.11908280e+02  1.43934508e+02 -8.05067764e+01  4.61268619e+00
 -4.74493664e+00 -1.79370251e+01 -4.61350609e+00 -5.94442172e+00
 -7.42918865e+00  4.53460209e+00  8.65075723e-01  5.14819386e+00
  1.25820893e+00  7.90737678e+00  6.13271557e+00  4.04826890e+00
  1.41205530e+00  7.38800400e+00  2.34014576e+00  6.77275846e-01
  2.75543141e+00  4.69363620e+00 -1.69827490e+00  3.19812423e+00
  7.54849275e-02  2.06711493e+00  4.48570574e-01  4.81865728e-01
 -2.53534941e-01  1.43281991e+00 -1.56008535e+00  2.82162133e-01
 -1.54159758e+00  1.29402356e+00 -1.44332183e+00  1.14654805e+00
  8.04420033e-01  8.51378925e-01 -4.54478574e-01  2.06699547e+00]","[0.68918866 0.68283342 0.72413669 0.73218862 0.74184756 0.74183102
 0.73098419 0.70066463 0.7077302  0.72648524 0.73943996 0.72492203]"
335,terrorist 2,positive,"[-1.65357553e+02  1.23957088e+02 -7.31805602e+01  7.06284606e+00
 -4.02727271e+00 -1.18886586e+01  2.80286899e+00 -6.26134934e+00
 -1.58925348e+00  6.48199205e+00 -2.26453382e+00  6.69200721e+00
  2.18225992e+00  6.21572764e+00  6.46512059e+00  2.88132496e+00
  3.10444165e+00  7.61990853e+00  1.64701124e+00  3.14843500e+00
  2.71154687e+00  3.26325190e+00  1.91687401e+00  3.50259407e+00
 -3.68760187e-02  3.82552897e+00  6.48873216e-01  9.98982175e-01
  1.92681233e+00  1.98375043e+00  2.00221573e-01  8.94398970e-01
 -4.82833984e-01  2.46180008e+00 -8.74754093e-01  1.55040636e+00
  1.51523283e+00  1.15785584e+00  4.90704964e-01  1.93024544e+00]","[0.74147679 0.73958069 0.76576261 0.74061747 0.73507689 0.73105915
 0.73241286 0.74883578 0.76645841 0.78968487 0.78573803 0.76656724]"
336,terrorist 2,positive,"[-1.52685735e+02  1.38573925e+02 -8.20283432e+01  8.80380917e+00
 -4.52295214e+00 -1.71740023e+01  4.11267208e+00 -6.47793973e+00
 -3.18006617e+00  6.40063085e+00 -1.19428215e+00  6.33953011e+00
  3.17717533e+00  7.29125102e+00  5.36807673e+00  4.19916672e+00
  4.58743126e+00  5.97305696e+00  3.18667755e+00  2.81749527e+00
  2.37019970e+00  4.73269596e+00  7.09456354e-01  3.18323373e+00
  6.26153448e-01  2.37641988e+00  1.48424447e+00  6.49089028e-01
  5.27259273e-01  2.22417767e+00 -3.01321492e-01  9.93603153e-01
  1.07688027e-01  1.93473161e+00  4.19596319e-01  1.67552958e+00
  7.18118797e-01  1.44856359e+00  4.72756654e-01  2.07119228e+00]","[0.73328614 0.72619036 0.74832599 0.75277554 0.75427269 0.74358586
 0.73612634 0.73741748 0.75134322 0.76675507 0.78438716 0.77021428]"
337,terrorist 2,positive,"[-6.27646509e+01  1.41869366e+02 -8.97416666e+01  1.12549744e+01
 -1.10720747e+01 -1.58319005e+01  4.16683244e-01 -8.32642449e+00
 -6.47406753e+00  4.73755435e+00 -1.40495278e+00  7.67359146e+00
 -1.91928780e-01  7.12616298e+00  4.93015096e+00  2.66216689e+00
  1.39314879e+00  5.93706831e+00  1.76398807e+00  1.77652301e+00
  7.68529060e-03  4.84981704e+00 -9.95706676e-01  1.89186566e+00
 -3.45347907e-01  2.94253432e+00 -4.28861253e-01  7.85327435e-01
 -3.49660409e-01  2.09062984e+00 -1.33275104e+00  1.08532202e+00
 -7.39399835e-01  1.90621204e+00 -1.51554704e+00  1.58491268e+00
 -6.59403379e-01  1.13628446e+00 -7.63543887e-01  1.14990582e+00]","[0.68784878 0.68796338 0.73139947 0.74996854 0.7415234  0.71793055
 0.71304045 0.700733   0.71587561 0.74403421 0.73364123 0.69055798]"
338,terrorist 2,positive,"[-4.10788675e+02  4.01968066e+01 -2.44987273e+01  3.09711688e+00
 -2.86000586e+00 -4.47911133e+00  3.31405679e-01 -2.39494476e+00
 -9.02984723e-01  7.84360763e-01 -5.20277574e-01  1.55772086e+00
 -3.51264947e-01  2.09829420e+00  6.04298970e-01  1.03732677e+00
  8.37464369e-01  9.51761614e-01  7.93288207e-01  5.82273169e-01
  2.35870563e-01  1.36187407e+00 -2.24130933e-01  1.19155841e+00
 -1.03152767e-01  5.68756584e-01  5.18278913e-02  1.69752408e-01
 -1.30903478e-01  7.22199341e-01 -1.07923351e-01  1.47140708e-01
 -5.02253242e-03  7.16831058e-01 -2.64881115e-01  6.80974393e-01
  2.01043955e-01  6.99216571e-01  4.40699294e-01  7.23481518e-01]","[0.81912049 0.86280138 0.90456474 0.90998136 0.72857002 0.53724529
 0.55027189 0.59559738 0.64115401 0.69366787 0.74441956 0.78368489]"
339,terrorist 2,positive,"[-1.92546990e+02  1.31435459e+02 -6.71506774e+01 -1.49045797e+00
  3.96804275e+00 -1.54441440e+01 -1.69911256e+00  3.34640859e+00
 -2.71433142e+00  7.20023470e+00  8.50791383e+00  6.43421031e+00
  4.23251339e+00  1.13262322e+01  6.34639330e+00  1.99236690e+00
  1.95673914e+00  4.34068480e+00  4.97379003e-02  4.44098384e-01
  1.09634383e-01 -2.09545860e-01 -2.49764922e+00  9.16280807e-01
 -1.45849852e+00 -8.82177331e-01 -2.29160748e+00 -1.68954297e+00
 -1.58155901e+00 -1.29858770e+00 -4.46609241e+00 -2.77145577e+00
 -2.50104587e+00 -6.68168558e-01 -2.62786792e+00 -7.34045656e-01
  4.84160388e-01  1.49101326e+00  5.30687950e-01  3.06416959e+00]","[0.72484855 0.6825411  0.67521312 0.71279141 0.71700105 0.67898347
 0.69229572 0.66399466 0.65215425 0.64691211 0.66194307 0.70294409]"
340,terrorist 2,positive,"[-1.11377405e+02  1.26222123e+02 -7.12715501e+01 -1.06470231e+00
 -8.02666265e+00 -1.06776333e+01 -3.19933893e+00 -2.80283949e+00
 -4.93714915e+00  5.36116077e+00  1.73663831e+00  4.62262020e+00
  8.95611545e-04  7.20843079e+00  3.74656387e+00  2.24932474e+00
  1.21798249e+00  6.92509742e+00  5.78610114e-01  9.44130149e-01
  2.38702638e+00  4.66123402e+00  3.65803441e-01  4.54465923e+00
  4.78410686e-01  4.29129324e+00  3.98901723e-01  8.06274878e-01
  1.18763023e+00  2.44846771e+00 -5.48484368e-01  1.44083540e+00
 -4.41057003e-01  2.43787802e+00 -1.48122901e+00  1.87195574e+00
  7.37063678e-01  1.02380902e+00  1.60050500e-01  2.89160873e+00]","[0.63584779 0.63641609 0.68356385 0.70440822 0.70038969 0.68272713
 0.66552571 0.65206902 0.67581381 0.69511319 0.677756   0.66939203]"
341,terrorist 2,positive,"[-9.93782218e+01  1.37073273e+02 -7.92460159e+01  4.87968663e+00
 -1.02765171e+01 -1.55312121e+01 -6.72212340e-01 -4.31362504e+00
 -5.04159836e+00  5.58187523e+00 -3.89520668e-01  5.51247947e+00
  5.12602648e-01  5.90300276e+00  3.73543856e+00  2.53454311e+00
  8.74271751e-01  5.38989205e+00  1.49732448e-01  2.01270963e+00
  3.64669940e+00  6.92862746e+00  1.37695249e+00  4.94930844e+00
  1.26509858e+00  2.34762618e+00 -6.59685159e-01  1.87202426e-01
 -3.57031726e-01  2.76694786e+00  7.86053483e-02  1.54313965e+00
  4.99875115e-01  3.48903999e+00 -1.91615529e-01  2.36267295e+00
  1.68681258e-01  1.11584109e+00 -2.03834630e-01  1.48021029e+00]","[0.59195731 0.60661962 0.67402455 0.68971879 0.67317775 0.65131744
 0.62537638 0.62061041 0.63499563 0.6600636  0.64527176 0.61944512]"
342,terrorist 2,positive,"[-1.84766054e+02  1.24835433e+02 -6.24200286e+01  1.98324947e+00
 -1.02279776e+00 -1.19097994e+01  1.38807067e+00 -5.22747659e-02
 -2.95447987e+00  6.49331794e+00  2.16155392e+00  5.59694039e+00
  3.60429302e+00  6.28869544e+00  4.22877514e+00  3.91700973e+00
  2.18312478e+00  4.79641215e+00  1.89781627e+00  2.53356579e+00
  2.77248998e+00  4.16536264e+00  1.60371162e+00  4.83924571e+00
  2.63159309e+00  4.84614114e+00  2.26161969e+00  1.43321844e+00
  1.10727518e+00  2.46209942e+00  2.53883731e-01  2.80615782e+00
  7.95720343e-01  1.92122452e+00  2.26863116e-01  1.69251279e+00
  9.05373362e-01  2.05382970e+00  4.15480891e-01  1.95515709e+00]","[0.73809396 0.73659627 0.74832414 0.75743852 0.76230529 0.73580808
 0.71463163 0.7130769  0.72491551 0.72840178 0.72708836 0.73001867]"
343,terrorist 2,positive,"[-2.13026687e+02  1.12978112e+02 -4.95716171e+01  5.55475558e+00
  4.26938856e-01 -1.14537126e+01 -2.95405495e+00  1.22455010e-01
 -2.29769602e+00  6.83234652e+00  4.83019047e+00  5.34388909e+00
  3.09525716e+00  8.93266846e+00  4.77942453e+00  1.86550475e+00
  2.25043715e+00  5.74951119e+00  9.60355560e-01  2.37752356e+00
  3.23179022e+00  3.71374251e+00  1.29033613e+00  4.12643240e+00
  5.10948397e-01  2.41135376e+00  1.41964760e+00  1.11009284e+00
  1.21766070e+00  3.47838476e+00  1.06270150e+00  3.11753241e+00
  2.14884690e+00  3.90105367e+00  1.20430847e+00  2.42312582e+00
  1.80517774e+00  1.68188123e+00  1.11698962e+00  2.99532842e+00]","[0.70840078 0.69934899 0.70184566 0.75686046 0.78071144 0.73323443
 0.71998971 0.71181117 0.7145319  0.72322392 0.72436402 0.70288795]"
344,terrorist 2,positive,"[-1.72448826e+02  1.13938780e+02 -6.52919221e+01  6.24785849e+00
 -7.18223361e+00 -1.40531974e+01 -1.35826121e+00 -4.44157677e+00
  4.73707246e+00  1.00052756e+01  2.11007408e+00  1.04868546e+01
  5.29886497e+00  2.21426344e+00 -2.48300719e+00  2.46335219e+00
  3.84010365e+00  2.79566573e+00  4.11922051e+00  7.23572454e+00
  3.95503154e+00  6.37478458e+00 -9.15500727e-01  1.70941202e+00
  3.06746578e+00 -1.17746742e+00 -1.78330220e+00  4.14657267e+00
  1.00399652e+00  1.85548683e+00  1.56387192e+00  5.34347169e+00
 -1.14068945e+00 -1.45606747e-01  3.90882152e-01 -6.89638988e-01
  2.42274854e+00  6.31341435e-01 -2.66086783e-01  5.69134994e+00]","[0.68070613 0.63745653 0.63913598 0.65935802 0.69316333 0.81831765
 0.67011024 0.62360647 0.63825853 0.6782738  0.64541796 0.64400707]"
345,terrorist 2,positive,"[-121.88660273  132.23385062  -81.81087164    5.75971483   -8.8878757
  -16.44866145    0.33384752   -5.29271797   -3.88094097    5.83031822
    2.19990938    7.21987744   -1.31860518    8.3607599     7.18581051
    0.5627137     3.09616872    7.74656568    0.96442013    1.90591375
    2.45351816    4.89053476   -0.74341362    2.9761399     1.98140534
    3.0076048     1.02688691    1.94706581    0.7514866     3.29871875
    0.15397629    1.581891      0.45512656    2.17100511   -0.83729401
    2.04633596    1.71999987    1.53691084   -0.19058583    2.3172069 ]","[0.65246588 0.65833641 0.68285501 0.71983016 0.74798003 0.73456619
 0.71144361 0.69420899 0.68582228 0.68801733 0.69230443 0.67480926]"
346,terrorist 2,positive,"[-3.42583293e+02  8.25196066e+01 -2.35796940e+01  1.07712542e+01
  5.96055212e+00  1.87946711e-01  7.58665413e+00  3.31517613e+00
  3.73168019e+00  8.16068670e+00  5.24342024e+00  7.52799236e+00
  5.09227872e+00  6.80874996e+00  6.14681882e+00  4.53056677e+00
  3.86470721e+00  5.32787843e+00  3.49646416e+00  3.54884262e+00
  3.58443520e+00  4.88564447e+00  3.16271730e+00  3.60112656e+00
  2.69597825e+00  3.76258259e+00  2.59153959e+00  2.91822876e+00
  2.82390930e+00  3.21500643e+00  2.28445874e+00  2.71394055e+00
  2.51475951e+00  3.53509427e+00  1.79536711e+00  2.79821023e+00
  2.86144951e+00  2.95799862e+00  2.65371654e+00  2.65133084e+00]","[0.8054916  0.80497946 0.82363746 0.83996489 0.84202829 0.78997409
 0.78459625 0.78839615 0.79259894 0.7999888  0.79722966 0.79282698]"
347,terrorist 2,positive,"[-2.18431282e+02  1.20325575e+02 -6.21142810e+01  6.39219220e+00
 -6.49569736e-01 -1.02435856e+01  6.30901213e+00 -2.90107736e+00
  5.96706979e-02  8.64925311e+00  1.29573754e+00  6.28042439e+00
  4.18985859e+00  6.23823118e+00  5.36370641e+00  3.86812890e+00
  3.82906029e+00  5.04668205e+00  2.47782689e+00  3.13392921e+00
  2.87015187e+00  4.22195652e+00  1.23275399e+00  2.87430520e+00
  2.12919766e+00  3.10826353e+00  1.72366627e+00  2.06755150e+00
  1.52301465e+00  2.54412174e+00  1.53787205e+00  2.18753568e+00
  1.26178198e+00  2.51638174e+00  9.68746209e-01  2.44839124e+00
  2.08464350e+00  2.27628815e+00  1.38229723e+00  2.61873358e+00]","[0.75991963 0.75325996 0.7617122  0.76109962 0.77681307 0.7756277
 0.77050121 0.76250486 0.7718125  0.78666918 0.77553243 0.76720042]"
348,terrorist 2,positive,"[-1.97472125e+02  1.24503085e+02 -6.58209604e+01  5.99713094e+00
 -1.27444135e+00 -1.32363712e+01  3.91821511e+00 -2.55846031e+00
 -1.87036054e-01  7.95771450e+00  1.51775443e+00  6.06442405e+00
  3.63916076e+00  6.53624203e+00  5.14006945e+00  3.75118264e+00
  3.33779726e+00  5.35326645e+00  2.73959057e+00  2.41228595e+00
  2.21253732e+00  4.16376130e+00  1.35382869e+00  3.74354660e+00
  2.67818687e+00  4.26259916e+00  2.24455360e+00  1.90029702e+00
  1.16240361e+00  1.72532565e+00  9.89587312e-01  1.74785402e+00
  1.09012650e+00  2.21247687e+00 -9.65444492e-02  2.31584324e+00
  1.70302603e+00  1.40326033e+00  1.00955479e+00  1.33525453e+00]","[0.73007565 0.73288575 0.74664433 0.74421422 0.72961344 0.71881609
 0.71892665 0.73525199 0.75512572 0.75128041 0.73729331 0.72469284]"
349,terrorist 2,positive,"[-2.12023571e+02  1.08367041e+02 -5.47153398e+01  4.12048755e+00
  7.68511745e-01 -5.45729478e+00  2.27205034e+00 -1.22105041e+00
 -1.12582666e+00  6.82455154e+00  1.37154104e+00  6.06506480e+00
  3.28322244e+00  6.24269383e+00  5.36548146e+00  3.92752411e+00
  2.55036848e+00  7.00352609e+00  2.01767166e+00  2.47404999e+00
  3.00608371e+00  3.76593960e+00  1.60260641e+00  3.28780643e+00
  5.30883414e-01  3.75337186e+00  8.25745639e-01  1.49558123e+00
  1.71378047e+00  1.99481077e+00  5.39764183e-01  1.53745853e+00
  6.99353290e-01  2.94384185e+00  1.13711875e-01  2.67504187e+00
  1.89661341e+00  1.87792900e+00  9.75864324e-01  1.92410747e+00]","[0.73961834 0.74264162 0.76304199 0.77848842 0.77613652 0.75328935
 0.74001096 0.74583616 0.75870313 0.77518574 0.77873263 0.75902502]"
350,terrorist 2,positive,"[-1.19726370e+02  1.24803268e+02 -7.14022270e+01  4.31861823e+00
 -4.98058412e+00 -9.56837473e+00 -1.84887376e+00 -4.35261725e+00
 -3.35803951e+00  6.52057044e+00 -1.63575869e-01  5.69508705e+00
  1.28610671e+00  6.92684222e+00  4.16707606e+00  2.50345551e+00
  8.72664226e-01  6.40956920e+00  1.59467414e+00  1.67098858e+00
  6.61957920e-01  3.80707270e+00  7.27259971e-02  2.72783491e+00
 -6.77095897e-02  3.39371201e+00 -7.72297806e-02  9.79569438e-01
  6.14858997e-01  2.01728081e+00 -4.75882115e-01  1.72159744e+00
 -1.65037960e-01  2.84059561e+00 -1.11233001e+00  1.52058904e+00
  6.51141290e-01  9.01567927e-01 -2.34714675e-01  1.79343862e+00]","[0.71677634 0.6922074  0.71478336 0.74247658 0.73535694 0.71851572
 0.70486529 0.71668094 0.74035426 0.76013483 0.75746111 0.72994049]"
351,terrorist 2,positive,"[-9.56971652e+01  1.31395126e+02 -7.77043120e+01  1.04618476e+00
 -6.05813313e+00 -1.03579577e+01 -3.49870789e+00 -5.68262653e+00
 -5.78088159e+00  5.72481590e+00  5.32651654e-02  4.37707784e+00
 -7.16032121e-02  7.48233301e+00  4.74119730e+00  2.05735222e+00
  9.73982527e-01  8.09035177e+00  1.01122001e+00  1.21052941e+00
  2.47365813e+00  4.49900337e+00 -7.70997892e-01  2.82319786e+00
 -9.22643289e-01  3.13218718e+00 -4.81333223e-01 -8.52308216e-02
  3.33738093e-01  1.79817706e+00 -7.60877017e-01  1.10115988e+00
 -1.26101294e+00  2.59036622e+00 -8.36750979e-01  1.46314898e+00
  3.58222119e-01  6.26823490e-01 -7.07951948e-01  1.88715289e+00]","[0.64911425 0.68203892 0.71610613 0.71780033 0.73032737 0.7238069
 0.70722514 0.70943705 0.74381149 0.75358012 0.73539097 0.68360695]"
352,terrorist 2,positive,"[-1.71351715e+02  1.19421904e+02 -6.49355704e+01  5.41851083e+00
 -2.13310567e+00 -8.93736272e+00  1.76304527e+00 -2.56219813e+00
 -1.77349399e+00  6.47523846e+00  9.12301940e-01  5.39984940e+00
  1.38439202e+00  6.51582101e+00  5.00960141e+00  3.19971904e+00
  2.39374210e+00  6.44105105e+00  2.38088004e+00  2.11671466e+00
  1.99039652e+00  4.67004348e+00  6.82348112e-01  2.74927736e+00
  6.75696721e-01  3.02833157e+00  4.77854544e-01  9.68879427e-01
  7.44872675e-01  2.34629862e+00  2.78071739e-02  1.40003512e+00
  7.88561619e-01  3.00956176e+00  2.24853111e-01  2.18461431e+00
  1.17738569e+00  1.45356666e+00  4.42291323e-01  1.91272949e+00]","[0.70552272 0.71147745 0.74559725 0.76747207 0.76252603 0.74480382
 0.72739719 0.7351919  0.75448564 0.77741789 0.77118451 0.72762841]"
353,terrorist 2,positive,"[-2.48192758e+02  9.49697399e+01 -4.20449083e+01  8.37078564e+00
  2.30039435e+00 -3.48532492e+00  3.48913882e+00  1.46094458e+00
  1.45255026e+00  7.14977038e+00  4.28314891e+00  7.30690524e+00
  3.24833579e+00  6.54804315e+00  4.32262704e+00  4.26524295e+00
  2.76528911e+00  4.12929062e+00  2.96337957e+00  2.97070211e+00
  2.49735889e+00  4.94276755e+00  1.80827725e+00  3.53095252e+00
  1.85536426e+00  3.45939630e+00  1.72707194e+00  2.18225426e+00
  2.00473142e+00  3.27035945e+00  1.41957172e+00  2.64132049e+00
  2.03824838e+00  2.62746307e+00  2.25857352e-01  2.46519678e+00
  1.21240046e+00  1.97291971e+00  1.79545748e+00  1.92013843e+00]","[0.75546694 0.76377084 0.7633036  0.79041545 0.81608369 0.76462472
 0.75105983 0.75716953 0.76221521 0.75566506 0.75062809 0.74042117]"
354,terrorist 2,positive,"[-1.25543673e+02  1.32250151e+02 -7.22110675e+01  7.73312709e-01
 -5.63050599e+00 -1.37688039e+01 -3.18122566e+00 -4.02320889e+00
 -6.32097544e+00  6.07401209e+00  2.01386872e+00  5.18031218e+00
  1.65719139e+00  6.65255065e+00  5.02707764e+00  3.81888483e+00
  1.73668736e+00  6.04798964e+00  9.70917305e-01  1.87372054e+00
  2.04042364e+00  4.71304540e+00  2.17357887e-01  2.02929685e+00
  1.21729064e-01  3.53035274e+00  1.15005912e-01  1.44595338e+00
  1.17625585e+00  3.14918113e+00  3.56466447e-01  1.13158346e+00
 -3.48513012e-01  1.92276553e+00 -1.46693994e+00  1.11111899e+00
 -1.39356284e-01  5.24009611e-01  8.65465288e-02  2.88286011e+00]","[0.66237199 0.62385672 0.6570366  0.70588729 0.71165432 0.70450974
 0.7006131  0.66201951 0.6638574  0.6880587  0.71077842 0.6965913 ]"
355,terrorist 2,positive,"[-2.05181116e+02  1.21765869e+02 -6.35437697e+01  5.17519603e+00
 -7.97263446e-02 -1.07621928e+01  3.42467906e+00 -3.16405339e+00
 -1.72264686e+00  7.46348537e+00  5.87536110e-01  5.92284149e+00
  3.21986848e+00  5.76490821e+00  5.81994922e+00  3.55634002e+00
  3.23784752e+00  7.49954925e+00  2.08266764e+00  3.23119644e+00
  3.91691393e+00  3.39980207e+00  1.86408205e+00  3.32231142e+00
  1.09490761e-02  3.70756518e+00  8.28153702e-01  1.25520568e+00
  2.21465560e+00  1.74442917e+00  8.09904601e-01  1.57801220e+00
 -6.74786476e-01  2.45734379e+00  2.06564836e-01  1.72667003e+00
  1.81524935e+00  1.38739720e+00  1.11697217e+00  2.02246833e+00]","[0.74347704 0.73864199 0.75392247 0.76143195 0.78613276 0.77239544
 0.76582573 0.75425005 0.76105893 0.77992409 0.77847619 0.75383091]"
356,terrorist 2,positive,"[-3.38024090e+02  8.15574528e+01 -2.46084289e+01  1.02661173e+01
  5.92047772e+00 -7.04490289e-02  7.10867331e+00  2.74924122e+00
  3.89444572e+00  7.87040243e+00  4.35110192e+00  7.51273023e+00
  4.77576938e+00  6.41035941e+00  6.66240285e+00  5.04903561e+00
  4.94393990e+00  6.42119531e+00  3.47454469e+00  3.96798259e+00
  3.68526929e+00  3.93331480e+00  3.14002120e+00  3.83535119e+00
  2.54865869e+00  4.11636793e+00  2.42623075e+00  2.66737972e+00
  3.10765164e+00  3.03652856e+00  1.96607009e+00  2.89198989e+00
  2.20510111e+00  2.89447898e+00  1.54019905e+00  2.83310089e+00
  2.78533241e+00  2.93904275e+00  2.73227715e+00  2.91498544e+00]","[0.8114846  0.82213259 0.80780563 0.82841306 0.82369073 0.79377703
 0.7939514  0.79480024 0.80067209 0.81183444 0.81443437 0.80258727]"
357,terrorist 2,positive,"[-168.62368383  125.54048211  -67.23151136    3.48975285   -2.91538281
  -12.4133244    -0.34455048   -3.67616432   -3.72983482    5.22718039
    1.26945851    5.74607361    1.47407882    7.54078977    6.95989035
    2.69899425    2.45532132    7.73201372    2.04484732    2.66476543
    2.87559256    4.11617182    1.29266148    3.01571068    0.42797373
    3.90881433    1.21329028    0.88590568    0.78154099    2.20511977
   -0.29694741    0.64484488   -0.2354934     2.06212913   -1.19978076
    1.81947135    1.18209973    1.12797162    1.260835      2.78075176]","[0.72828489 0.71876635 0.74582069 0.763361   0.75811589 0.73876487
 0.74666211 0.73025235 0.7381912  0.76367337 0.75251199 0.73999964]"
358,terrorist 2,positive,"[-326.20444067   79.95229093  -22.68450258   11.24872635    4.63751703
   -1.08314824    6.49461813    3.71840288    3.52961355    7.36507201
    4.15438644    5.98644189    4.81647847    6.60701635    5.19065551
    4.92745603    4.54243188    5.64039385    4.16515936    3.94294642
    3.86263133    4.61111557    2.89574258    4.09882479    2.60717631
    3.49952754    2.5434746     2.74382541    2.51938591    2.82441085
    1.87178792    2.55539766    1.81962573    3.42737833    2.61173667
    3.62452334    3.0892644     3.5085399     3.02456823    3.20889244]","[0.78430346 0.79962457 0.8002574  0.81447246 0.81606927 0.80434266
 0.78228637 0.78806476 0.79533017 0.79111953 0.79083703 0.77960142]"
359,terrorist 2,positive,"[-8.88862850e+01  1.45112524e+02 -8.79408623e+01  9.94494243e+00
 -1.25046424e+01 -2.12866632e+01  1.06236772e+00 -5.49125903e+00
 -3.88097059e+00  4.93253043e+00 -1.22151280e+00  7.65088601e+00
  6.44415534e-01  6.09621492e+00  3.27150205e+00  2.20942520e+00
  1.28375553e+00  4.24892869e+00  1.25293395e+00  1.69163356e+00
  4.87585916e-01  3.34907070e+00 -1.01854676e+00  4.45271841e+00
  2.54316155e+00  4.60959182e+00  3.60904802e+00  4.48007657e+00
  1.98404304e+00  2.80547255e+00  8.10787354e-02  9.34763201e-01
 -8.06827956e-01  2.34923628e+00 -6.59045388e-01  1.42683977e+00
 -6.61703268e-02  8.36474165e-01 -2.01414548e-01  1.45484201e+00]","[0.6695742  0.64606595 0.65796108 0.66009388 0.63725054 0.62944303
 0.63237635 0.64621206 0.61862482 0.61047783 0.63208661 0.64687623]"
