,city,class,mfcc,chroma
96,fire 1,positive,"[-3.34468048e+02  1.89070853e+02 -9.50115705e+01 -4.24925446e+01
  1.85419866e+01 -2.07427672e+01 -1.08018840e+01  8.41185520e+00
 -5.71338966e+00  2.08813337e+00  1.79909397e+01  4.83198654e+00
  6.78996076e-01  1.94556846e+01  1.39851958e+01 -2.21478041e+00
  4.90043273e+00  1.17157889e+01  3.05049274e+00  1.95546775e+00
  1.09966821e+01  1.12527530e+01  5.82095420e+00  6.89962698e+00
  6.72939416e+00  4.39343392e+00  2.16446416e+00 -5.18607674e-01
  1.19412012e+00  2.89631817e+00 -2.50736559e+00 -3.26656009e+00
  3.66099709e+00  3.47476861e+00 -2.61040046e+00  8.16019866e-02
  3.31153192e+00 -7.92355388e-01 -1.06923308e+00  3.03378262e+00]","[0.55528985 0.56399864 0.68377811 0.72675107 0.6560658  0.61802075
 0.62184304 0.61029388 0.60311219 0.63039307 0.63306996 0.59695851]"
97,fire 1,positive,"[-3.21670420e+02  1.99172075e+02 -1.08529113e+02 -4.64345386e+01
  2.14228483e+01 -2.22482867e+01 -1.15288045e+01  8.93928389e+00
 -8.93897326e+00  2.23185851e-02  1.92452513e+01  2.39528388e+00
 -3.16113596e+00  2.14472246e+01  1.56774230e+01 -2.67888126e+00
  1.01702500e+01  1.83858858e+01  3.16254104e+00  1.55949053e+00
  1.17423291e+01  8.65304952e+00  2.76236447e+00  4.03399209e+00
  3.76968440e+00  5.76428194e+00  3.49846409e+00 -2.40104802e+00
  1.83017280e+00  5.46629317e+00 -2.58242431e+00 -3.76649027e+00
  4.02909538e+00  2.02816263e+00 -5.07820378e+00  5.28260673e-01
  4.88556434e+00 -1.39241042e+00 -1.66399142e+00  4.50581752e+00]","[0.65845068 0.57607822 0.62415196 0.7226026  0.76491247 0.78502712
 0.78847801 0.73973951 0.72242983 0.76393199 0.78082189 0.7434341 ]"
98,fire 1,positive,"[-356.19127917  149.01352945  -82.20677585  -17.76571338   21.53899103
  -15.29717083   -2.4218452     9.15165952   -1.11409023    4.89492584
   14.6443174     4.16427743    0.42814566   14.14258182    9.06125301
   -1.00551012    6.72242313   12.61861186    7.08772441    6.02711621
   11.51457928    8.62867935    3.05536084    4.17755879    3.5110217
    4.21910834    3.18851582   -0.96415396    0.8197487     2.74985351
   -0.79155033   -1.95889932    1.43916621    1.81823995   -1.09013449
    2.41529302    4.56478229    1.15826427    1.61107448    3.41442598]","[0.61505402 0.63029304 0.68292752 0.71692374 0.73621086 0.75608744
 0.71097108 0.66873359 0.67988752 0.70206298 0.69329645 0.63811181]"
99,fire 1,positive,"[-4.31544058e+02  1.54431110e+02 -6.93041645e+01  1.15417301e+00
  1.72780300e+01 -3.51047935e+00  7.72616149e+00  7.58785865e+00
  6.13495216e+00  2.46845269e+00  1.32741745e+01  9.31489777e+00
 -4.23597932e-01  1.25074997e+01  6.36848216e+00  5.59756616e-01
  4.83448499e+00  6.20298090e+00  4.91806063e+00  9.90230405e-01
  8.93129423e+00  1.01615315e+01  2.54264509e+00  5.97702608e+00
  4.15262743e+00  4.98238331e+00  4.94259470e+00  1.23673362e+00
  2.64010061e+00  2.06971746e+00  1.68290084e+00  9.80658917e-01
  1.22792750e+00  3.43207174e+00 -6.05081397e-01  2.44196364e+00
  4.50045703e+00  6.01205493e-01  1.61695520e+00  2.75541714e+00]","[0.66330944 0.64471083 0.70045549 0.72637543 0.75751812 0.7497092
 0.66145765 0.59611433 0.60419824 0.64321949 0.68067174 0.69186644]"
100,fire 1,positive,"[-3.66852705e+02  1.51961816e+02 -8.46951495e+01 -1.66861035e+01
  2.16852045e+01 -1.37217458e+01 -1.56825638e+00  8.44559104e+00
  8.31237524e-01  5.72780537e+00  1.45133584e+01  5.71248432e+00
  1.14372837e+00  1.41454923e+01  9.22427105e+00 -1.27218635e+00
  5.67597683e+00  1.13609078e+01  5.62306481e+00  3.92153043e+00
  1.01886547e+01  9.25845007e+00  4.79129744e+00  5.58570928e+00
  4.03269478e+00  4.50412635e+00  3.63000056e+00  4.40305173e-01
  1.90497099e+00  2.69240186e+00 -2.38167754e-01 -1.28698697e+00
  2.09224316e+00  2.91359777e+00 -1.21226670e+00  1.74517613e+00
  4.54862129e+00  8.65714325e-01  5.15145731e-01  2.81210479e+00]","[0.58657889 0.62522415 0.70557667 0.73401254 0.74011801 0.72476656
 0.68777868 0.66692875 0.69112063 0.69948161 0.68962702 0.65113881]"
101,fire 1,positive,"[-329.82698529  188.13603306 -112.28141845  -37.65478528   23.0288281
  -21.56424197   -4.84387407   10.39423867   -7.06726151    5.56770701
   19.77203091    1.93657511   -1.4586876    20.37777631   13.59972946
   -4.33814198    7.20402092   17.69279784    4.85249652    1.90097958
   12.46874349    9.68882641    1.32186017    2.30925265    2.870054
    4.57227889    3.40048868   -1.56045357    1.55382824    4.86205417
   -1.90860821   -2.67426727    4.37582833    1.99935818   -5.04361072
    1.05994753    6.10522582   -0.67612093   -2.01264652    4.61764696]","[0.56916612 0.54220658 0.66838699 0.74729206 0.79181822 0.82693424
 0.78111174 0.71670447 0.74498936 0.76413039 0.73175443 0.67485948]"
102,fire 1,positive,"[-4.28127593e+02  1.32361818e+02 -5.99106772e+01  1.10564300e+01
  1.37805634e+01 -3.79557661e+00  7.81857723e+00  2.66169534e+00
  8.14727485e+00  6.15300394e+00  9.72192745e+00  7.88308492e+00
  2.30431043e+00  1.19020393e+01  5.58447930e+00  3.95040095e+00
  7.75153948e+00  6.40648753e+00  6.41660048e+00  2.57833685e+00
  6.11270962e+00  6.44206504e+00  2.58744286e+00  5.90562718e+00
  2.94473418e+00  4.45375084e+00  3.90000133e+00  8.26718276e-01
  3.87355571e+00  3.60137471e+00  3.41497251e+00  2.51835959e+00
  2.88044589e+00  4.97373884e+00  3.32533204e-01  2.80416435e+00
  4.05256010e+00  1.28097323e+00  2.57448985e+00  1.93823539e+00]","[0.74836711 0.76273378 0.79922326 0.78550119 0.80136746 0.76860132
 0.74687449 0.73813603 0.77753992 0.80814054 0.82171481 0.78159818]"
103,fire 1,positive,"[-4.33529445e+02  1.24103784e+02 -5.62733398e+01  1.29862176e+01
  1.69679482e+01 -1.64560148e+00  5.34863139e+00  2.38152825e+00
  9.12221530e+00  5.36010272e+00  9.63573482e+00  7.46003698e+00
  1.70302452e+00  1.15825778e+01  5.08039104e+00  4.10663606e+00
  6.57389191e+00  4.49072088e+00  6.53445542e+00  3.09899144e+00
  6.45826615e+00  7.06123191e+00  3.85242587e+00  8.00180163e+00
  4.31490226e+00  5.38177081e+00  4.39581045e+00  2.83169669e-01
  3.77873217e+00  3.11581576e+00  2.39756795e+00  2.20276563e+00
  2.17163572e+00  4.52731744e+00  1.33476302e+00  3.28050179e+00
  3.36409133e+00  1.06051369e+00  3.53068438e+00  2.57730900e+00]","[0.71962977 0.71372133 0.76379307 0.76293278 0.75514882 0.72784462
 0.71451033 0.7098894  0.73838117 0.77406814 0.79288335 0.75273441]"
104,fire 1,positive,"[-4.22516897e+02  1.13201541e+02 -4.76512436e+01  5.21800709e+00
  1.55350632e+01 -2.53502159e-01  7.38918722e+00  6.14885041e+00
  7.63027212e+00  5.49341704e+00  8.94787307e+00  6.11855268e+00
  3.25475245e+00  1.20910895e+01  6.96639150e+00  4.99698480e+00
  6.76355141e+00  4.25164461e+00  4.79316346e+00  3.59671328e+00
  6.62148852e+00  6.06134839e+00  2.74742477e+00  4.95226551e+00
  2.79700481e+00  5.06274603e+00  5.50065024e+00  2.71285198e+00
  4.81340356e+00  3.32110092e+00  1.99955036e+00  2.47494585e+00
  3.51574023e+00  5.08047263e+00  2.39828344e+00  3.90868662e+00
  3.36397236e+00  5.90946048e-01  2.78490848e+00  2.73804268e+00]","[0.68567952 0.66977409 0.7131156  0.71436146 0.7341657  0.70798864
 0.69386626 0.68759277 0.70242807 0.70563155 0.73708183 0.76528189]"
105,fire 1,positive,"[-3.78420007e+02  1.43812263e+02 -7.18426468e+01 -1.41218808e+01
  2.18424333e+01 -8.20237518e+00 -1.00610232e+00  6.39946725e+00
  2.64768073e+00  6.82047954e+00  1.24098484e+01  6.52769868e+00
  4.73642031e+00  1.40540750e+01  9.58701240e+00  3.17269944e+00
  5.96155694e+00  6.78721691e+00  3.47628591e+00  1.85037275e+00
  5.23863207e+00  5.60259251e+00  2.84830722e+00  3.52708534e+00
  3.44113226e+00  5.40116049e+00  4.69448892e+00  1.93816821e+00
  3.76515732e+00  4.46626759e+00  1.49019827e+00  5.18569391e-01
  3.22038090e+00  3.57053850e+00  3.38094641e-01  2.25350338e+00
  2.56064036e+00  5.24755604e-03  1.37372431e+00  2.47660666e+00]","[0.62063522 0.60606534 0.65408353 0.65370341 0.66244818 0.66858856
 0.66759399 0.65809913 0.67662153 0.70379046 0.72628597 0.69459235]"
106,fire 1,positive,"[-429.54158799  128.0485842   -58.22353017   12.27264862   13.58308468
   -3.57905349    8.51588049    2.08027134    7.13165199    6.52558383
   10.79619446    8.71152061    2.75884735   11.35913119    5.87236572
    4.45319199    6.37934754    5.92196839    6.83764879    1.46318037
    5.79464923    6.65443898    2.06338447    6.30099399    3.65035801
    4.49834527    4.45595795    1.46198294    3.69042934    2.93868004
    3.69956481    3.06960688    2.41155807    4.89240524    1.46236104
    3.43633448    3.95339354    1.51837093    3.15243121    1.9402147 ]","[0.73773995 0.74656251 0.78531596 0.79217043 0.81541994 0.77834869
 0.7333473  0.73320778 0.76034195 0.77965416 0.7882867  0.75136164]"
107,fire 1,positive,"[-4.16867086e+02  1.55114639e+02 -7.45538036e+01  3.51870593e+00
  1.86245003e+01 -7.54429186e+00  6.72892251e+00  4.81865494e+00
  5.76259210e+00  6.54407479e+00  9.71183359e+00  6.82842596e+00
  2.19811456e+00  1.19408894e+01  6.97923467e+00  3.42650382e+00
  7.06874892e+00  7.50230757e+00  5.80544876e+00  2.18953197e+00
  5.68161094e+00  5.46050081e+00  1.37737033e+00  4.99757710e+00
  3.39717365e+00  4.75947047e+00  4.00537040e+00  7.27993867e-01
  3.28252448e+00  3.77213225e+00  2.44789895e+00  1.68897980e+00
  2.99324221e+00  4.31764571e+00 -3.69953738e-01  2.42434424e+00
  4.11363218e+00  4.36354810e-01  8.53931237e-01  2.14732088e+00]","[0.682238   0.68993245 0.73085204 0.71775021 0.72106441 0.72626642
 0.71064073 0.71357434 0.74232678 0.75591642 0.77566282 0.74368327]"
108,fire 1,positive,"[-4.49776045e+02  1.07584745e+02 -4.33804218e+01  2.07970699e+01
  1.34226533e+01 -2.36568372e-01  9.72856236e+00  3.54052409e+00
  9.89981634e+00  5.30965090e+00  9.20929627e+00  8.26121861e+00
  2.11368923e+00  1.03043824e+01  3.87138827e+00  4.36948164e+00
  6.49977131e+00  3.46300967e+00  6.42745049e+00  2.58888770e+00
  5.26694300e+00  6.65920874e+00  3.43358313e+00  7.14164927e+00
  4.06441147e+00  5.58452199e+00  5.21902713e+00  1.65016539e+00
  4.15054499e+00  2.78825888e+00  3.59799664e+00  3.75104083e+00
  2.65905517e+00  5.00249597e+00  1.99202078e+00  3.72283362e+00
  4.11346656e+00  1.94357234e+00  3.97081569e+00  2.59717728e+00]","[0.78383006 0.78502226 0.82825951 0.81978244 0.8201835  0.75764976
 0.72212392 0.71510236 0.75567349 0.78573653 0.79687921 0.78634163]"
109,fire 1,positive,"[-430.14943652  128.67580388  -57.98044402   10.62760402   16.20971348
   -2.90915595    6.86069292    4.93514062    8.5004459     5.33648001
   11.32859675    7.27500005    1.1089349    12.85049       5.32784991
    2.30505529    6.6233752     5.79318438    5.80047826    1.76765057
    6.14852624    6.26121993    1.8723773     5.97971981    2.58619255
    4.12268721    5.25725791    2.04834425    4.20178945    3.44369816
    3.41901374    2.98639717    2.89765728    5.21511533    1.64281874
    3.50748062    3.78960032    0.57385793    2.07949156    1.97776645]","[0.71192092 0.70915424 0.76558044 0.76598782 0.78166947 0.74369783
 0.70499799 0.70657897 0.74392524 0.75610519 0.78696172 0.75547797]"
110,fire 1,positive,"[-413.96166494  136.46747691  -64.44250254    2.11717476   18.81130527
   -6.07672411    3.87142011    2.99997703    4.98927966    7.37364536
    9.75344326    7.21931933    4.39981161   12.03357796    8.08446007
    4.44748122    6.18559902    6.92509576    5.735546      2.01429703
    5.51486171    6.14243504    3.06484486    5.27701495    3.37576349
    5.4505385     5.20042339    1.5684051     3.60398993    3.11000484
    2.18039807    2.37720103    2.02102716    3.65041812    1.67230369
    1.50961211    2.3212286     1.3914791     1.48736417    2.2498075 ]","[0.69005443 0.68537289 0.7265554  0.71919123 0.72579682 0.70240974
 0.6820991  0.69674483 0.72962639 0.76769692 0.77688327 0.73390867]"
111,fire 1,positive,"[-430.81625005  160.63269214  -82.17825988   11.64953556   18.91562147
   -6.86069737   10.27546829    3.61916197    6.99006722    5.54582954
    9.86914386    8.98001232    1.74006955   12.54356344    6.15690062
    2.80790855    6.52091947    4.59462464    5.06976607    0.81140447
    4.51313947    6.83933033    1.79361641    5.68039237    4.14942928
    5.10290034    4.83500558    1.44013693    3.82970438    2.46651395
    1.54962768    1.86248693    1.86826934    4.34780378    0.64004675
    2.71309614    3.81562096    0.64320569    2.28339142    1.74153711]","[0.73356849 0.72856977 0.7644429  0.7669194  0.76446242 0.73413781
 0.71056563 0.70639882 0.7330096  0.76082815 0.79841341 0.77536377]"
112,fire 1,positive,"[-4.27779251e+02  1.29887446e+02 -5.61110016e+01  6.70481376e+00
  1.72125103e+01 -1.86224564e+00  4.44415948e+00  3.28400762e+00
  7.91484085e+00  5.34647635e+00  9.44464905e+00  5.64870111e+00
  1.97002782e+00  1.35784011e+01  5.46924098e+00  2.60132128e+00
  8.32704251e+00  6.92602375e+00  4.68969843e+00  1.82650575e+00
  7.52855625e+00  7.83560675e+00  3.08379016e+00  6.93955409e+00
  4.74528307e+00  4.79120050e+00  3.14097043e+00 -2.11753004e-01
  3.35204486e+00  3.76604475e+00  2.96443600e+00  2.45530346e+00
  3.10854335e+00  4.42256069e+00  6.21495033e-01  3.37090653e+00
  4.39920025e+00  1.36709859e+00  2.38459818e+00  2.27751992e+00]","[0.67681951 0.69181972 0.72692987 0.71886862 0.73196847 0.70551187
 0.6776434  0.67119786 0.73482033 0.79269944 0.79455488 0.73605575]"
113,fire 1,positive,"[-4.52452466e+02  1.51970737e+02 -6.87217822e+01  1.57184132e+01
  1.32451935e+01 -3.52113219e+00  8.10696107e+00  2.40865125e+00
  1.04763910e+01  2.66803588e+00  1.06930512e+01  8.92055006e+00
 -8.21701119e-01  1.55971645e+01  6.98546978e+00  3.10724755e+00
  8.14264040e+00  5.67417127e+00  5.72471908e+00  1.11073727e+00
  6.01281172e+00  6.03742286e+00  1.06448643e+00  6.44337360e+00
  2.67501027e+00  5.66980639e+00  4.71282568e+00  5.18099043e-01
  5.08621271e+00  3.40279302e+00  2.95015793e+00  2.45272582e+00
  1.96359342e+00  4.89520048e+00 -2.14666752e-01  3.63058596e+00
  4.88869624e+00  1.08839934e+00  2.74346379e+00  1.72256319e+00]","[0.7495775  0.72908048 0.7415245  0.75725309 0.74608209 0.74448491
 0.72659169 0.69405434 0.7106305  0.75059258 0.80450412 0.80391465]"
114,fire 1,positive,"[-389.66597781  132.2458273   -61.97154025   -8.66575721   17.21682143
   -6.58545902    1.58957373    5.92311276    3.81090098    6.02491252
   10.15000343    4.5144907     4.47412516   14.85563484    8.83909033
    3.64007501    6.6675442     6.5199084     4.51011026    2.97510245
    6.44936764    5.84308445    2.83160104    4.61581969    3.27417085
    5.17698208    5.22934596    2.07303965    3.67689333    3.30977764
    1.71234824    1.83900259    3.39952182    4.64404294    1.5496876
    2.33213252    3.1217165     0.82091519    1.53623667    2.02385781]","[0.61806533 0.61270646 0.63991905 0.64593308 0.66583987 0.64383268
 0.63886837 0.65397379 0.67704778 0.70570518 0.70746797 0.70579342]"
115,fire 1,positive,"[-4.21700171e+02  1.35911937e+02 -5.99045754e+01  4.67352336e-01
  1.76282050e+01 -3.02862070e+00  4.64043765e+00  7.11290781e+00
  7.91871783e+00  5.13257128e+00  1.16772554e+01  6.64074080e+00
  7.69177704e-01  1.35963834e+01  7.45897817e+00  1.92092622e+00
  6.41325768e+00  6.50471826e+00  3.41785169e+00 -4.59473781e-01
  4.92280988e+00  5.67385238e+00  2.49475940e+00  7.56571213e+00
  5.82953650e+00  6.50609234e+00  5.92433618e+00  1.26113307e+00
  2.86433233e+00  3.58010518e+00  2.70938646e+00  1.83291190e+00
  2.52709033e+00  3.90667693e+00  2.32970872e-01  3.04355286e+00
  4.46188754e+00  8.28874671e-01  1.73261191e+00  2.37481046e+00]","[0.68987371 0.70211079 0.7118185  0.6882008  0.69835594 0.68367843
 0.65691151 0.66555081 0.73163059 0.75004619 0.73776998 0.70026177]"
116,fire 1,positive,"[-4.12099163e+02  1.47748561e+02 -7.10348306e+01  2.27735079e+00
  1.71428026e+01 -1.03781774e+01  3.52162372e+00  3.55217460e+00
  7.98860090e+00  1.28218091e+01  1.50235487e+01  1.09611559e+01
  3.70043452e+00  8.10948724e+00  2.63006587e+00  2.43230800e-01
  4.61953532e+00  5.28969474e+00  5.88615348e+00  5.63501409e+00
  9.12222615e+00  8.23892245e+00  2.60019676e+00  3.15375916e+00
  5.24675328e-01  2.30107251e+00  4.07108693e+00  1.62762592e+00
  3.10668357e+00  4.29638812e+00  4.78949000e+00  4.30725441e+00
  1.66293928e+00  6.21378091e-01 -1.56922043e+00  1.35298722e+00
  2.76393822e+00  1.27137518e+00  3.24299778e+00  3.48534041e+00]","[0.56632847 0.54712174 0.53923192 0.56918113 0.63602404 0.79727391
 0.6422743  0.57823087 0.5810448  0.61583813 0.62081491 0.60473593]"
117,fire 1,positive,"[-3.76247609e+02  1.64865879e+02 -9.24096299e+01 -1.09825809e+01
  2.46593667e+01 -1.70695544e+01 -2.40187014e-01  8.01725656e+00
  1.63628894e+00  8.93781936e+00  1.47421955e+01  8.46255493e+00
  3.36608318e+00  1.11127152e+01  6.93807429e+00 -6.27097858e-01
  5.88290207e+00  1.02112458e+01  4.72403907e+00  3.89939692e+00
  9.45171894e+00  8.31167715e+00  3.22660155e+00  3.99996382e+00
  2.78465140e+00  2.69957295e+00  2.91022812e+00  1.15813975e+00
  2.31589649e+00  3.81700517e+00  2.02093589e+00  4.84927352e-01
  1.13566602e+00  1.56394838e+00 -6.30895388e-01  1.76546112e+00
  3.29387080e+00  1.12048485e+00  2.30461222e+00  3.97308968e+00]","[0.57852891 0.54335242 0.57135163 0.63281428 0.68001438 0.72970015
 0.67032099 0.61355484 0.59187761 0.65015089 0.67798654 0.63160483]"
118,fire 1,positive,"[-405.18199601  152.34587344  -76.64215047   -2.64986902   21.97090131
   -9.10216381    1.67330659    5.65065112    3.48669779    5.00281049
   12.24408072    6.81487579    2.21563854   13.34117996    6.95587686
    2.71559156    8.06950518    8.03242224    5.43658096    3.03274924
    7.32913272    6.872295      2.13152657    5.21812125    4.01450624
    4.63042104    4.05039587    1.16905696    3.01843106    2.59290355
    1.4238909     1.29976571    1.47674613    3.41301159    1.66891709
    3.04027778    3.66028348    1.69250679    2.43893257    2.8983887 ]","[0.6818246  0.65300347 0.67696658 0.72111789 0.72303176 0.73241463
 0.72644535 0.68050591 0.68709627 0.71037653 0.76243382 0.73667084]"
119,fire 1,positive,"[-412.51398077  120.36352088  -56.82102324    3.53252632   16.00198853
   -4.23048753    6.03346932    5.58274804    6.31413025    7.97527663
   13.25316437    7.5353712     1.43203656   10.3211186     6.31025995
    4.43655922    6.6521837     4.46998614    4.83805339    3.12734204
    4.6704914     3.76021967    2.2794039     7.43312854    6.75206024
    7.76108204    6.38630131    1.96928211    3.8133002     3.85284606
    2.05925132    1.04331517    2.41196524    4.72103378    2.10540916
    3.71839664    3.59934942    0.65003341    2.16573504    2.25638781]","[0.66794908 0.67659718 0.69776139 0.68459639 0.67596894 0.6824409
 0.70413257 0.65773884 0.6534486  0.6310825  0.67175462 0.66224267]"
120,fire 1,positive,"[-4.13603065e+02  1.50574484e+02 -7.27784403e+01  1.78174167e+00
  2.06296522e+01 -7.96945765e+00  4.46564799e+00  5.97279482e+00
  5.42047245e+00  6.65757832e+00  1.21316454e+01  6.39592033e+00
  9.07263834e-02  1.04478885e+01  6.13147693e+00  2.80645600e+00
  6.17630333e+00  6.38763687e+00  6.14681107e+00  3.33341968e+00
  5.94439346e+00  5.58984090e+00  2.83753973e+00  6.40462733e+00
  4.01466701e+00  4.95094420e+00  4.40553058e+00  1.60634524e+00
  4.16526609e+00  2.55274451e+00  7.59476951e-01  1.32356501e+00
  2.52133016e+00  4.83367335e+00  1.24529215e+00  2.00052999e+00
  3.19894907e+00  1.48838584e-01  9.23800350e-01  2.08791663e+00]","[0.6255242  0.62513282 0.68145343 0.69771189 0.68833082 0.67740751
 0.70568691 0.70581454 0.69185104 0.67846801 0.68951352 0.66899864]"
121,fire 1,positive,"[-4.01731069e+02  1.55526029e+02 -8.22674509e+01 -4.61949283e+00
  2.28539756e+01 -1.02764514e+01  2.61856046e+00  6.34582167e+00
  8.66080265e-01  4.74614874e+00  1.47770902e+01  8.03426824e+00
  1.60846394e+00  1.35277176e+01  8.54143092e+00  3.12408634e+00
  7.67783134e+00  7.60138489e+00  4.27227827e+00  1.63074865e+00
  5.19885377e+00  6.26157791e+00  3.95099684e+00  5.04283289e+00
  2.92884893e+00  6.09466280e+00  4.63080368e+00 -2.01662323e-01
  3.54084267e+00  4.69090398e+00  1.94811835e+00  1.85128852e+00
  3.75123225e+00  3.87979652e+00 -4.64901818e-02  2.62013099e+00
  3.13675180e+00  4.92755785e-01  2.76348974e+00  2.61741266e+00]","[0.62271221 0.63627869 0.72357372 0.76778569 0.74372222 0.71990413
 0.69614297 0.65327249 0.67669631 0.71209572 0.70550683 0.64743228]"
